"date","hits","keyword","geo","time","gprop","category"
"2024-10-20",7,"sunburn","US","2022-01-01 2024-12-31","web",0
"2024-10-27",6,"sunburn","US","2022-01-01 2024-12-31","web",0
"2024-11-03",5,"sunburn","US","2022-01-01 2024-12-31","web",0
"2024-11-10",5,"sunburn","US","2022-01-01 2024-12-31","web",0
"2024-11-17",5,"sunburn","US","2022-01-01 2024-12-31","web",0
"2024-11-24",5,"sunburn","US","2022-01-01 2024-12-31","web",0
"2024-12-01",5,"sunburn","US","2022-01-01 2024-12-31","web",0
"2024-12-08",5,"sunburn","US","2022-01-01 2024-12-31","web",0
"2024-12-15",5,"sunburn","US","2022-01-01 2024-12-31","web",0
"2024-12-22",5,"sunburn","US","2022-01-01 2024-12-31","web",0
"2024-12-29",6,"sunburn","US","2022-01-01 2024-12-31","web",0
